researcher,day,month,year,mesocosm,vase,infection,experiment.day,site,no.,exp.leaf.no,current.leaf.no,exp.day.appeared,length.cm,area.cm,lesion.area,wd.lesion.area,clipped,wd.lesion.pc,lesion.presence,lesion.absence,S1.no.leaves,S2.no.leaves,S1.no.leaves.new,S2.no.leaves.new,no.leaves.new,no.leaves.lost,dehisced.senesced,broken.sheath,delta.sheath.length,day.broke,notes,shoot.no,mortality.day,stat,S1.total.length,S2.total.length,rhizome.length,ag.biomass,bg.biomass,shoot.notes
FRS,7,august,2016,24,61,N,5,DC,15,1,2,NA,24.386,14.205,0,NA,N,0,0,1,5,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,61,N,5,DC,15,2,3,NA,34.486,9.264,0,NA,N,0,0,1,5,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,61,N,5,DC,15,3,4,NA,14.515,7.143,0,NA,Y,0,0,1,5,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,61,N,5,DC,15,4,5,NA,15.574,5.855,0,NA,Y,0,0,1,5,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,62,Y,5,WB,19,0,1,NA,3.455,1.409,0,NA,N,0,0,1,3,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,62,Y,5,WB,19,1,2,NA,21.008,9.369,2.322,NA,N,24.784,1,0,3,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,62,Y,5,WB,19,2,3,NA,18.678,9.316,7.424,NA,Y,79.691,1,0,3,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,62,Y,5,WB,19,3,4,NA,NA,NA,NA,NA,Y,NA,NA,NA,3,NA,1,NA,NA,1,Y,N,NA,NA,dehisced.D4.handling,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,63,N,5,NB,21,1,1,NA,4.334,1.427,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,63,N,5,NB,21,2,2,NA,12.848,4.738,0.007,NA,N,0.148,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,63,N,5,NB,21,3,3,NA,12,4.322,0.025,NA,N,0.578,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,63,N,5,NB,21,4,4,NA,23.088,9.877,0.013,NA,N,0.132,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,64,Y,5,DC,17,0,1,NA,3.07,1.3,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,Y,0.884,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,64,Y,5,DC,17,1,2,NA,24.892,11.948,2.96,NA,N,24.774,1,0,4,NA,1,NA,NA,0,N,Y,0.884,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,64,Y,5,DC,17,2,3,NA,32.28,16.168,6.55,NA,N,40.512,1,0,4,NA,1,NA,NA,0,N,Y,0.884,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,24,64,Y,5,DC,17,3,4,NA,18.374,9.316,0.276,NA,Y,2.963,1,0,4,NA,1,NA,NA,0,N,Y,0.884,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,65,N,5,DC,19,1,1,NA,4.612,1.647,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,65,N,5,DC,19,2,2,NA,12.752,4.636,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,65,N,5,DC,19,3,3,NA,9.32,4.056,0.011,NA,Y,0.271,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,65,N,5,DC,19,4,4,NA,6.445,2.876,0.02,NA,Y,0.695,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,66,Y,5,WB,28,1,1,NA,24.149,10.393,2.426,NA,N,23.343,1,0,2,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,66,Y,5,WB,28,2,2,NA,4.346,2.09,1.752,NA,Y,83.828,1,0,2,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,67,N,5,LP,17,0,1,NA,0.6,NA,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,67,N,5,LP,17,1,2,NA,14.561,6.529,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,67,N,5,LP,17,2,3,NA,15.853,7.652,0.006,NA,Y,0.078,1,0,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,67,N,5,LP,17,3,4,NA,10.407,5.323,0.041,NA,Y,0.77,1,0,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,68,Y,5,NB,17,1,1,NA,9.704,3.823,0.049,NA,N,1.27,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,68,Y,5,NB,17,2,2,NA,26.891,9.938,4.585,NA,N,46.136,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,68,Y,5,NB,17,3,3,NA,28.802,11.635,0.174,NA,Y,1.495,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,69,N,5,NB,25,1,1,NA,14.97,5.907,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,69,N,5,NB,25,2,2,NA,20.908,8.151,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,69,N,5,NB,25,3,3,NA,7.27,2.716,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,69,N,5,NB,25,4,4,NA,22.027,9.31,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,epiphytes,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,70,Y,5,DC,18,1,1,NA,5.218,2.187,0.435,NA,N,19.89,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,70,Y,5,DC,18,2,2,NA,19.238,8.964,5.164,NA,N,57.608,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,70,Y,5,DC,18,3,3,NA,4.766,2.542,0.026,NA,Y,1.023,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,71,N,5,WB,14,0,1,NA,3.196,1.108,0,NA,N,0,0,1,3,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,71,N,5,WB,14,1,2,NA,34.306,14.61,0.017,NA,Y,0.116,1,0,3,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,71,N,5,WB,14,2,3,NA,20.267,8.574,0,NA,Y,0,0,1,3,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,72,Y,5,LP,1,1,1,NA,4.008,1.354,0.717,NA,N,52.954,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,72,Y,5,LP,1,2,2,NA,14.101,4.651,4.499,NA,N,96.732,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,72,Y,5,LP,1,3,3,NA,18.992,6.673,2.752,NA,N,41.24,1,0,3,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,25,72,Y,5,LP,1,4,4,NA,NA,NA,NA,NA,Y,NA,NA,NA,3,NA,0,NA,NA,1,Y,N,NA,NA,dehisced.D4.natural,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,73,N,5,DC,6,1,1,NA,15.768,7.228,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,73,N,5,DC,6,2,2,NA,28.934,13.095,0.037,NA,Y,0.283,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,73,N,5,DC,6,3,3,NA,12.85,6.15,0.053,NA,Y,0.862,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,73,N,5,DC,6,4,4,NA,6.386,3.077,0.013,NA,Y,0.422,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,74,Y,5,DC,25,1,1,NA,8.859,3.872,1.616,NA,N,41.736,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,74,Y,5,DC,25,2,2,NA,23.829,10.082,4.961,NA,N,49.207,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,74,Y,5,DC,25,3,3,NA,15.076,7.032,0.106,NA,Y,1.504,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,75,N,5,WB,20,1,1,NA,22.389,8.461,0,NA,N,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,75,N,5,WB,20,2,2,NA,39.002,15.357,0,NA,Y,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,75,N,5,WB,20,3,3,NA,11.034,3.824,0.01,NA,Y,0.262,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,76,Y,5,LP,2,0,1,NA,1.47,0.533,0,NA,N,0,0,1,4,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,76,Y,5,LP,2,1,2,NA,10.754,4.016,2.064,NA,N,51.405,1,0,4,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,76,Y,5,LP,2,2,3,NA,13.167,4.845,3.828,NA,N,79.011,1,0,4,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,76,Y,5,LP,2,3,4,NA,5.864,2.644,0.02,NA,Y,0.749,1,0,4,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,76,Y,5,LP,2,4,5,NA,NA,NA,NA,NA,Y,0,0,1,4,NA,1,NA,NA,1,Y,N,NA,NA,dehisced.D4.natural,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,77,N,5,LP,6,0,1,NA,3.94,1.143,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,77,N,5,LP,6,1,2,NA,21.89,8.571,0.004,NA,N,0.047,1,0,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,77,N,5,LP,6,2,3,NA,28.746,11.47,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,77,N,5,LP,6,3,4,NA,5.45,2.424,0.097,NA,Y,4.002,1,0,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,78,Y,5,NB,22,0,1,NA,0.7,NA,0,NA,N,0,0,1,5,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,78,Y,5,NB,22,1,2,NA,14.188,5.998,0.197,NA,N,3.283,1,0,5,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,78,Y,5,NB,22,2,3,NA,27.854,11.85,4.482,NA,N,37.823,1,0,5,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,78,Y,5,NB,22,3,4,NA,33.639,14.665,0.044,NA,Y,0.3,1,0,5,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,78,Y,5,NB,22,4,5,NA,23.538,10.954,0.508,NA,Y,4.638,1,0,5,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,79,N,5,NB,28,0,1,NA,2.4,NA,0,NA,N,0,0,1,4,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,79,N,5,NB,28,1,2,NA,12.934,5.138,0,NA,N,0,0,1,4,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,79,N,5,NB,28,2,3,NA,21.249,8.89,0.012,NA,N,0.135,1,0,4,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,79,N,5,NB,28,3,4,NA,26.731,11.372,0,NA,N,0,0,1,4,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,79,N,5,NB,28,4,5,NA,NA,NA,NA,NA,Y,NA,NA,NA,4,NA,1,NA,NA,1,Y,N,NA,NA,dehisced.D5.natural,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,80,Y,5,WB,8,1,1,NA,21.469,8.082,0.406,NA,N,5.024,1,0,2,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,80,Y,5,WB,8,2,2,NA,26.803,11.307,6.918,NA,Y,61.183,1,0,2,NA,0,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,26,80,Y,5,WB,8,3,3,NA,NA,NA,NA,NA,Y,NA,NA,NA,2,NA,0,NA,NA,1,Y,N,NA,NA,dehisced.D2.handling,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,81,N,5,DC,23,1,1,NA,10.918,3.732,0,NA,N,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,81,N,5,DC,23,2,2,NA,5.863,1.953,0.021,NA,Y,1.075,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,81,N,5,DC,23,3,3,NA,4.212,1.543,0.006,NA,Y,0.389,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,82,Y,5,DC,2,1,1,NA,11.344,4.75,0.902,NA,N,18.989,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,82,Y,5,DC,2,2,2,NA,22.308,9.562,3.551,NA,N,37.134,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,82,Y,5,DC,2,3,3,NA,24.046,10.438,0.175,NA,N,1.675,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,82,Y,5,DC,2,4,4,NA,11.779,5.463,0.063,NA,Y,1.153,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,83,N,5,LP,10,1,1,NA,4.788,1.544,0,NA,N,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,83,N,5,LP,10,2,2,NA,16.196,5.82,0.015,NA,N,0.258,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,83,N,5,LP,10,3,3,NA,7.641,2.868,0,NA,Y,0,0,1,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,83,N,5,LP,10,4,4,NA,3.725,1.431,0.019,NA,Y,1.328,1,0,4,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,84,Y,5,NB,15,1,1,NA,10.898,3.496,0.052,NA,N,1.479,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,84,Y,5,NB,15,2,2,NA,18.848,5.991,2.297,NA,N,38.341,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,84,Y,5,NB,15,3,3,NA,14.066,4.73,0.013,NA,Y,0.277,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,85,N,5,WB,1,1,1,NA,29.778,13.663,0.003,NA,N,0.022,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,85,N,5,WB,1,2,2,NA,35.146,16.154,0,NA,Y,0,0,1,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,85,N,5,WB,1,3,3,NA,5.841,3.042,0.012,NA,Y,0.394,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,86,Y,5,LP,14,0,1,NA,1.782,0.451,0.078,NA,N,17.295,1,0,3,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,86,Y,5,LP,14,1,2,NA,12.536,3.725,1.724,NA,N,46.282,1,0,3,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,86,Y,5,LP,14,2,3,NA,4.667,1.348,1.348,NA,Y,100,1,0,3,NA,1,NA,NA,1,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,86,Y,5,LP,14,3,4,NA,5.048,1.686,0.283,NA,Y,16.785,1,0,3,NA,1,NA,NA,1,Y,N,NA,NA,dehisced.D5.natural,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,87,N,5,NB,6,0,1,NA,2.425,0.818,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,87,N,5,NB,6,1,2,NA,16.39,6.481,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,87,N,5,NB,6,2,3,NA,25.232,9.854,0.01,NA,N,0.101,1,0,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,87,N,5,NB,6,3,4,NA,26.439,10.566,0,NA,N,0,0,1,4,NA,1,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,88,Y,5,WB,9,1,1,NA,16.668,6.481,0.718,NA,N,11.079,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,88,Y,5,WB,9,2,2,NA,25.198,9.754,3.427,NA,Y,35.134,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,7,august,2016,27,88,Y,5,WB,9,3,3,NA,9.868,3.981,0.032,NA,Y,0.804,1,0,3,NA,0,NA,NA,0,N,N,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
FRS,30,august,2016,20,1,N,28,DC,1,-1,1,28,3.7,1.185,0,0,N,0,0,1,5,0,2,0,2,1,N,N,NA,NA,,1,28,0,41.5,NA,6,0.335,0.195,.
FRS,30,august,2016,20,1,N,28,DC,1,0,2,10,19.493,6.262,0,0,N,0,0,1,5,0,2,0,2,1,N,N,NA,NA,,1,28,0,41.5,NA,6,0.335,0.195,.
FRS,30,august,2016,20,1,N,28,DC,1,1,3,0,24.849,8.171,0,0,N,0,0,1,5,0,2,0,2,1,N,N,NA,NA,,1,28,0,41.5,NA,6,0.335,0.195,.
FRS,30,august,2016,20,1,N,28,DC,1,2,4,0,30.278,10.452,0.678,0,N,0,0,1,5,0,2,0,2,1,N,N,NA,NA,Lesion.not.wd,1,28,0,41.5,NA,6,0.335,0.195,.
FRS,30,august,2016,20,1,N,28,DC,1,3,5,0,26.991,10.596,0.199,0,Y,0,0,1,5,0,2,0,2,1,N,N,NA,NA,Lesion.not.wd,1,28,0,41.5,NA,6,0.335,0.195,.
FRS,30,august,2016,20,1,N,28,DC,1,4,6,0,NA,NA,NA,NA,Y,NA,NA,NA,5,0,2,0,2,1,Y,N,NA,NA,senesced.D28,1,28,0,41.5,NA,6,0.335,0.195,.
FRS,30,august,2016,20,2,Y,28,LP,33,0,1,14,4.941,1.386,1.122,1.122,N,80.952,1,0,3,0,1,0,1,2,N,N,NA,NA,,1,28,0,21.5,NA,6.5,0.062,0.085,.
FRS,30,august,2016,20,2,Y,28,LP,33,1,2,0,13.045,3.982,3.903,3.903,N,98.016,1,0,3,0,1,0,1,2,N,N,NA,NA,,1,28,0,21.5,NA,6.5,0.062,0.085,.
FRS,30,august,2016,20,2,Y,28,LP,33,2,3,0,16.639,5.663,4.812,4.812,N,84.973,1,0,3,0,1,0,1,2,N,N,NA,NA,,1,28,0,21.5,NA,6.5,0.062,0.085,.
FRS,30,august,2016,20,2,Y,28,LP,33,3,4,0,NA,NA,NA,NA,N,NA,NA,NA,3,0,1,0,1,2,Y,N,NA,NA,dehisced.D5,1,28,0,21.5,NA,6.5,0.062,0.085,.
FRS,30,august,2016,20,2,Y,28,LP,33,4,5,0,NA,NA,NA,NA,Y,NA,NA,NA,3,0,1,0,1,2,Y,N,NA,NA,dehisced.D4,1,28,0,21.5,NA,6.5,0.062,0.085,.
FRS,30,august,2016,20,3,N,28,NB,3,-2,1,28,1.4,NA,0,0,N,0,0,1,7,0,3,0,3,0,N,N,NA,NA,,1,28,0,41,NA,11.5,0.413,0.332,.
FRS,30,august,2016,20,3,N,28,NB,3,-1,2,21,10.753,4.819,0,0,N,0,0,1,7,0,3,0,3,0,N,N,NA,NA,,1,28,0,41,NA,11.5,0.413,0.332,.
FRS,30,august,2016,20,3,N,28,NB,3,0,3,10,17.501,7.641,0,0,N,0,0,1,7,0,3,0,3,0,N,N,NA,NA,,1,28,0,41,NA,11.5,0.413,0.332,.
FRS,30,august,2016,20,3,N,28,NB,3,1,4,0,29.054,13.14,0,0,N,0,0,1,7,0,3,0,3,0,N,N,NA,NA,,1,28,0,41,NA,11.5,0.413,0.332,.
FRS,30,august,2016,20,3,N,28,NB,3,2,5,0,34.448,16.147,0.465,0,N,0,0,1,7,0,3,0,3,0,N,N,NA,NA,Lesion.not.wd,1,28,0,41,NA,11.5,0.413,0.332,.
FRS,30,august,2016,20,3,N,28,NB,3,3,6,0,36.158,16.691,0.645,0,N,0,0,1,7,0,3,0,3,0,N,N,NA,NA,Lesion.not.wd,1,28,0,41,NA,11.5,0.413,0.332,.
FRS,30,august,2016,20,3,N,28,NB,3,4,7,0,22.891,11.067,0.064,0,Y,0,0,1,7,0,3,0,3,0,N,N,NA,NA,Lesion.not.wd,1,28,0,41,NA,11.5,0.413,0.332,.
FRS,30,august,2016,20,4,Y,28,DC,5,0,1,28,1.114,0.378,0.004,0.004,N,1.058,1,0,3,0,1,0,1,3,N,N,NA,NA,,1,28,0,42.4,NA,6,0.236,0.169,.
FRS,30,august,2016,20,4,Y,28,DC,5,1,2,0,21.546,8.444,8.377,8.377,N,99.207,1,0,3,0,1,0,1,3,N,N,NA,NA,,1,28,0,42.4,NA,6,0.236,0.169,.
FRS,30,august,2016,20,4,Y,28,DC,5,2,3,0,32.069,13.043,7.651,7.651,N,58.66,1,0,3,0,1,0,1,3,N,N,NA,NA,,1,28,0,42.4,NA,6,0.236,0.169,.
FRS,30,august,2016,20,4,Y,28,DC,5,3,4,0,NA,NA,NA,NA,Y,NA,NA,NA,3,0,1,0,1,3,Y,N,NA,NA,dehisced.D7.handling,1,28,0,42.4,NA,6,0.236,0.169,.
FRS,30,august,2016,20,4,Y,28,DC,5,4,5,0,NA,NA,NA,NA,Y,NA,NA,NA,3,0,1,0,1,3,Y,N,NA,NA,dehisced.D4.handling,1,28,0,42.4,NA,6,0.236,0.169,.
