researcher,day,month,year,time,mesocosm,vase,Temperature.C,Salinity.ppt,infection,experiment.day,site
FRS,5,august,2016,12:00,17,29,20.6,31.77,N,3,WB
FRS,5,august,2016,12:00,17,31,20.6,32.25,N,3,NB
FRS,5,august,2016,12:00,16,33,20.5,31.98,N,3,DC
FRS,5,august,2016,12:00,16,35,20.2,32.19,N,3,NB
FRS,5,august,2016,12:00,16,37,20.5,32.33,N,3,WB
FRS,5,august,2016,12:00,16,39,20.4,32.34,N,3,LP
FRS,5,august,2016,12:00,15,41,20.2,32.27,N,3,LP
FRS,5,august,2016,12:00,15,43,20.2,32.28,N,3,DC
FRS,5,august,2016,12:00,15,45,20.4,32.15,N,3,NB
FRS,5,august,2016,12:00,15,47,20.3,32.25,N,3,WB
FRS,5,august,2016,12:00,23,49,20.6,32.44,N,3,LP
FRS,5,august,2016,12:00,23,51,20.5,32.56,N,3,NB
FRS,5,august,2016,12:00,23,53,20.4,32.46,N,3,WB
FRS,5,august,2016,12:00,23,55,20.5,32.66,N,3,DC
FRS,5,august,2016,12:00,24,57,20.7,32.45,N,3,LP
FRS,5,august,2016,12:00,24,59,20.8,32.22,N,3,WB
FRS,5,august,2016,12:00,24,61,20.7,32.05,N,3,DC
FRS,5,august,2016,12:00,24,63,20.5,32.86,N,3,NB
FRS,5,august,2016,12:00,25,65,21,32.22,N,3,DC
FRS,5,august,2016,12:00,25,67,20.8,32.43,N,3,LP
FRS,5,august,2016,12:00,25,69,20.7,32.19,N,3,NB
FRS,5,august,2016,12:00,25,71,20.6,32.37,N,3,WB
FRS,5,august,2016,12:00,26,73,20.9,32.45,N,3,DC
FRS,5,august,2016,12:00,26,75,20.8,32.68,N,3,WB
FRS,5,august,2016,12:00,26,77,20.8,32.35,N,3,LP
FRS,5,august,2016,12:00,26,79,20.7,32.43,N,3,NB
FRS,5,august,2016,12:00,27,81,20.9,32.49,N,3,DC
FRS,5,august,2016,12:00,27,83,20.7,32.42,N,3,LP
FRS,5,august,2016,12:00,27,85,20.8,32.28,N,3,WB
FRS,5,august,2016,12:00,27,87,20.7,32.13,N,3,NB
FRS,5,august,2016,12:00,28,89,20.9,32.42,N,3,WB
FRS,5,august,2016,12:00,28,93,20.8,32.42,N,3,LP
FRS,5,august,2016,12:00,28,95,20.7,32.32,N,3,NB
FRS,5,august,2016,12:00,20,2,21.3,32.21,Y,3,LP
FRS,5,august,2016,12:00,20,4,21.2,32.34,Y,3,DC
FRS,5,august,2016,12:00,20,6,21.5,31.93,Y,3,NB
FRS,5,august,2016,12:00,20,8,21.7,32.06,Y,3,WB
FRS,5,august,2016,12:00,19,10,21.1,31.96,Y,3,NB
FRS,5,august,2016,12:00,19,12,21.4,32.37,Y,3,WB
FRS,5,august,2016,12:00,19,14,21.6,31.65,Y,3,LP
FRS,5,august,2016,12:00,19,16,21.5,32.55,Y,3,DC
FRS,5,august,2016,12:00,18,18,21.2,32.03,Y,3,WB
FRS,5,august,2016,12:00,18,20,21,32.25,Y,3,NB
FRS,5,august,2016,12:00,18,22,21,32.18,Y,3,LP
FRS,5,august,2016,12:00,18,24,21.7,31.96,Y,3,DC
FRS,5,august,2016,12:00,17,26,21.5,32.27,Y,3,LP
FRS,5,august,2016,12:00,17,28,21.3,32.29,Y,3,WB
FRS,5,august,2016,12:00,17,30,21.4,31.86,Y,3,DC
FRS,5,august,2016,12:00,17,32,21.5,32.22,Y,3,NB
FRS,5,august,2016,12:00,16,34,21.6,32.25,Y,3,DC
FRS,5,august,2016,12:00,16,36,21.5,32.73,Y,3,LP
FRS,5,august,2016,12:00,16,38,21.4,32.54,Y,3,WB
FRS,5,august,2016,12:00,16,40,21.7,32.01,Y,3,NB
FRS,5,august,2016,12:00,15,42,21.4,32.83,Y,3,NB
FRS,5,august,2016,12:00,15,44,21.2,32.28,Y,3,WB
FRS,5,august,2016,12:00,15,46,21.3,32.47,Y,3,LP
FRS,5,august,2016,12:00,15,48,21.3,32.26,Y,3,DC
FRS,5,august,2016,12:00,23,50,21.5,32.2,Y,3,LP
FRS,5,august,2016,12:00,23,52,21.5,31.54,Y,3,NB
FRS,5,august,2016,12:00,23,54,21,31.18,Y,3,WB
FRS,5,august,2016,12:00,23,56,21.3,32.32,Y,3,DC
FRS,5,august,2016,12:00,24,58,21.2,32.68,Y,3,NB
FRS,5,august,2016,12:00,24,60,21.4,32.39,Y,3,LP
FRS,5,august,2016,12:00,24,62,21.1,32.46,Y,3,WB
FRS,5,august,2016,12:00,24,64,21.4,32.19,Y,3,DC
FRS,5,august,2016,12:00,25,66,21.7,32.27,Y,3,WB
FRS,5,august,2016,12:00,25,68,21.5,32.21,Y,3,NB
FRS,5,august,2016,12:00,25,70,21.2,32.21,Y,3,DC
FRS,5,august,2016,12:00,25,72,21.4,32.15,Y,3,LP
FRS,5,august,2016,12:00,26,74,21.5,32.72,Y,3,DC
FRS,5,august,2016,12:00,26,76,21.5,32.5,Y,3,LP
FRS,5,august,2016,12:00,26,78,21.4,32.21,Y,3,NB
FRS,5,august,2016,12:00,26,80,21.4,31.89,Y,3,WB
FRS,5,august,2016,12:00,27,82,21.9,32.39,Y,3,DC
FRS,5,august,2016,12:00,27,84,21.7,32.19,Y,3,NB
FRS,5,august,2016,12:00,27,86,21.4,32.08,Y,3,LP
FRS,5,august,2016,12:00,27,88,21.3,32.43,Y,3,WB
FRS,5,august,2016,12:00,28,90,21.6,32.38,Y,3,WB
FRS,5,august,2016,12:00,28,94,21.6,32.44,Y,3,LP
FRS,5,august,2016,12:00,28,96,21.5,32.35,Y,3,NB
FRS,6,august,2016,0:00,NA,NA,22.42888889,NA,DC,4,NA
FRS,6,august,2016,0:30,NA,NA,22.33277778,NA,DC,4,NA
FRS,6,august,2016,1:00,NA,NA,22.14222222,NA,DC,4,NA
FRS,6,august,2016,1:30,NA,NA,21.95111111,NA,DC,4,NA
FRS,6,august,2016,2:00,NA,NA,21.855,NA,DC,4,NA
FRS,6,august,2016,2:30,NA,NA,21.76,NA,DC,4,NA
FRS,6,august,2016,3:00,NA,NA,21.76,NA,DC,4,NA
FRS,6,august,2016,3:30,NA,NA,21.76,NA,DC,4,NA
FRS,6,august,2016,4:00,NA,NA,21.76,NA,DC,4,NA
FRS,6,august,2016,4:30,NA,NA,21.76,NA,DC,4,NA
FRS,6,august,2016,5:00,NA,NA,21.76,NA,DC,4,NA
FRS,6,august,2016,5:30,NA,NA,21.76,NA,DC,4,NA
FRS,6,august,2016,6:00,NA,NA,21.855,NA,DC,4,NA
FRS,6,august,2016,6:30,NA,NA,21.855,NA,DC,4,NA
FRS,6,august,2016,7:00,NA,NA,21.855,NA,DC,4,NA
FRS,6,august,2016,7:30,NA,NA,21.855,NA,DC,4,NA
FRS,6,august,2016,8:00,NA,NA,21.855,NA,DC,4,NA
FRS,6,august,2016,8:30,NA,NA,21.855,NA,DC,4,NA
FRS,6,august,2016,9:00,NA,NA,21.855,NA,DC,4,NA
FRS,6,august,2016,9:30,NA,NA,21.95111111,NA,DC,4,NA
FRS,6,august,2016,10:00,NA,NA,21.95111111,NA,DC,4,NA
FRS,6,august,2016,10:30,NA,NA,21.95111111,NA,DC,4,NA
FRS,6,august,2016,11:00,NA,NA,21.855,NA,DC,4,NA
FRS,6,august,2016,11:30,NA,NA,21.76,NA,DC,4,NA
FRS,6,august,2016,12:00,NA,NA,21.66388889,NA,DC,4,NA
FRS,6,august,2016,12:30,NA,NA,21.66388889,NA,DC,4,NA
FRS,6,august,2016,13:00,NA,NA,21.76,NA,DC,4,NA
FRS,6,august,2016,13:30,NA,NA,21.855,NA,DC,4,NA
FRS,6,august,2016,14:00,NA,NA,21.95111111,NA,DC,4,NA
FRS,6,august,2016,14:30,NA,NA,21.95111111,NA,DC,4,NA
FRS,6,august,2016,15:00,NA,NA,22.04611111,NA,DC,4,NA
FRS,6,august,2016,15:30,NA,NA,22.04611111,NA,DC,4,NA
FRS,6,august,2016,16:00,NA,NA,22.14222222,NA,DC,4,NA
FRS,6,august,2016,16:30,NA,NA,22.14222222,NA,DC,4,NA
FRS,6,august,2016,17:00,NA,NA,22.14222222,NA,DC,4,NA
FRS,6,august,2016,17:30,NA,NA,22.23777778,NA,DC,4,NA
FRS,6,august,2016,18:00,NA,NA,22.23777778,NA,DC,4,NA
FRS,6,august,2016,18:30,NA,NA,22.33277778,NA,DC,4,NA
FRS,6,august,2016,19:00,NA,NA,22.42888889,NA,DC,4,NA
FRS,6,august,2016,19:30,NA,NA,22.525,NA,DC,4,NA
FRS,6,august,2016,20:00,NA,NA,22.525,NA,DC,4,NA
FRS,6,august,2016,20:30,NA,NA,22.525,NA,DC,4,NA
FRS,6,august,2016,21:00,NA,NA,22.525,NA,DC,4,NA
FRS,6,august,2016,21:30,NA,NA,22.42888889,NA,DC,4,NA
FRS,6,august,2016,22:00,NA,NA,22.42888889,NA,DC,4,NA
FRS,6,august,2016,22:30,NA,NA,22.42888889,NA,DC,4,NA
FRS,6,august,2016,23:00,NA,NA,22.42888889,NA,DC,4,NA
FRS,6,august,2016,23:30,NA,NA,22.33277778,NA,DC,4,NA
FRS,6,august,2016,12:00,20,1,17.5,31.77,N,4,DC
FRS,6,august,2016,12:00,20,3,18,31.91,N,4,NB
FRS,6,august,2016,12:00,20,5,17.4,32.06,N,4,WB
FRS,6,august,2016,12:00,20,7,17.7,32.21,N,4,LP
FRS,6,august,2016,12:00,19,9,17.9,31.62,N,4,WB
FRS,6,august,2016,12:00,19,11,17.7,31.9,N,4,LP
FRS,6,august,2016,12:00,19,13,17.6,32.01,N,4,DC
FRS,6,august,2016,12:00,19,15,17.5,31.76,N,4,NB
FRS,6,august,2016,12:00,18,17,17.5,31.98,N,4,WB
FRS,6,august,2016,12:00,18,19,17.6,32.08,N,4,NB
FRS,6,august,2016,12:00,18,21,17.5,31.88,N,4,DC
FRS,6,august,2016,12:00,18,23,17.4,32.45,N,4,LP
FRS,6,august,2016,12:00,17,25,16.9,32.29,N,4,LP
FRS,6,august,2016,12:00,17,27,16.8,32.39,N,4,DC
FRS,6,august,2016,12:00,17,29,17,31.93,N,4,WB
FRS,6,august,2016,12:00,17,31,17,32.2,N,4,NB
FRS,6,august,2016,12:00,16,33,17.3,31.84,N,4,DC
FRS,6,august,2016,12:00,16,35,17.3,32.17,N,4,NB
FRS,6,august,2016,12:00,16,37,16.9,32.3,N,4,WB
FRS,6,august,2016,12:00,16,39,17,32.37,N,4,LP
FRS,6,august,2016,12:00,15,41,17.2,32.35,N,4,LP
FRS,6,august,2016,12:00,15,43,17.4,32.39,N,4,DC
FRS,6,august,2016,12:00,15,45,17.4,32.08,N,4,NB
FRS,6,august,2016,12:00,15,47,17.2,32.26,N,4,WB
FRS,6,august,2016,12:00,23,49,17.9,32.39,N,4,LP
FRS,6,august,2016,12:00,23,51,17.3,32.61,N,4,NB
FRS,6,august,2016,12:00,23,53,17.3,32.18,N,4,WB
FRS,6,august,2016,12:00,23,55,17.2,32.16,N,4,DC
FRS,6,august,2016,12:00,24,57,17.6,32.58,N,4,LP
FRS,6,august,2016,12:00,24,59,17.2,32.75,N,4,WB
FRS,6,august,2016,12:00,24,61,18,32.09,N,4,DC
FRS,6,august,2016,12:00,24,63,17.2,33.13,N,4,NB
FRS,6,august,2016,12:00,25,65,17.5,32.21,N,4,DC
FRS,6,august,2016,12:00,25,67,17.2,32.27,N,4,LP
FRS,6,august,2016,12:00,25,69,17.7,32.13,N,4,NB
FRS,6,august,2016,12:00,25,71,17.1,32.44,N,4,WB
FRS,6,august,2016,12:00,26,73,17.3,32.36,N,4,DC
FRS,6,august,2016,12:00,26,75,16.7,32.77,N,4,WB
FRS,6,august,2016,12:00,26,77,17,32.32,N,4,LP
FRS,6,august,2016,12:00,26,79,17.3,32.37,N,4,NB
FRS,6,august,2016,12:00,27,81,17.5,32.53,N,4,DC
FRS,6,august,2016,12:00,27,83,17.1,32.36,N,4,LP
FRS,6,august,2016,12:00,27,85,17.4,32.39,N,4,WB
FRS,6,august,2016,12:00,27,87,17.5,32.22,N,4,NB
FRS,6,august,2016,12:00,28,89,17.4,32.51,N,4,WB
FRS,6,august,2016,12:00,28,93,17.2,32.45,N,4,LP
FRS,6,august,2016,12:00,28,95,17.5,32.27,N,4,NB
FRS,6,august,2016,12:00,20,2,16.8,32.16,Y,4,LP
FRS,6,august,2016,12:00,20,4,17.2,32.02,Y,4,DC
FRS,6,august,2016,12:00,20,6,16.9,31.82,Y,4,NB
FRS,6,august,2016,12:00,20,8,17.3,32.03,Y,4,WB
FRS,6,august,2016,12:00,19,10,16.6,31.71,Y,4,NB
FRS,6,august,2016,12:00,19,12,16.9,32.31,Y,4,WB
FRS,6,august,2016,12:00,19,14,16.9,31.87,Y,4,LP
FRS,6,august,2016,12:00,19,16,16.9,32.66,Y,4,DC
FRS,6,august,2016,12:00,18,18,16.8,32.05,Y,4,WB
FRS,6,august,2016,12:00,18,20,16.6,32.21,Y,4,NB
FRS,6,august,2016,12:00,18,22,16.4,32.34,Y,4,LP
FRS,6,august,2016,12:00,18,24,16.9,31.99,Y,4,DC
FRS,6,august,2016,12:00,17,26,16.6,32.27,Y,4,LP
FRS,6,august,2016,12:00,17,28,16.4,32.12,Y,4,WB
FRS,6,august,2016,12:00,17,30,16.4,31.9,Y,4,DC
FRS,6,august,2016,12:00,17,32,16.3,32.33,Y,4,NB
FRS,6,august,2016,12:00,16,34,16.5,32.08,Y,4,DC
FRS,6,august,2016,12:00,16,36,16.5,32.71,Y,4,LP
FRS,6,august,2016,12:00,16,38,16.4,32.28,Y,4,WB
FRS,6,august,2016,12:00,16,40,16.7,31.98,Y,4,NB
FRS,6,august,2016,12:00,15,42,16.5,32.56,Y,4,NB
FRS,6,august,2016,12:00,15,44,16.8,32.23,Y,4,WB
FRS,6,august,2016,12:00,15,46,16.5,32.54,Y,4,LP
FRS,6,august,2016,12:00,15,48,16.4,32.66,Y,4,DC
FRS,6,august,2016,12:00,23,50,17.5,32.28,Y,4,LP
FRS,6,august,2016,12:00,23,52,16.9,32.07,Y,4,NB
FRS,6,august,2016,12:00,23,54,16.9,32.18,Y,4,WB
FRS,6,august,2016,12:00,23,56,16.7,32.38,Y,4,DC
FRS,6,august,2016,12:00,24,58,16.8,32.92,Y,4,NB
FRS,6,august,2016,12:00,24,60,16.6,32.4,Y,4,LP
FRS,6,august,2016,12:00,24,62,16.9,32.5,Y,4,WB
FRS,6,august,2016,12:00,24,64,17,32.36,Y,4,DC
FRS,6,august,2016,12:00,25,66,16.8,32.12,Y,4,WB
FRS,6,august,2016,12:00,25,68,16.9,32.18,Y,4,NB
FRS,6,august,2016,12:00,25,70,16.9,32.29,Y,4,DC
FRS,6,august,2016,12:00,25,72,16.7,32.14,Y,4,LP
FRS,6,august,2016,12:00,26,74,16.4,32.78,Y,4,DC
FRS,6,august,2016,12:00,26,76,16.1,32.03,Y,4,LP
FRS,6,august,2016,12:00,26,78,16.8,32.33,Y,4,NB
FRS,6,august,2016,12:00,26,80,16.5,32.11,Y,4,WB
FRS,6,august,2016,12:00,27,82,16.8,32.4,Y,4,DC
FRS,6,august,2016,12:00,27,84,16.5,32.39,Y,4,NB
FRS,6,august,2016,12:00,27,86,16.9,32.27,Y,4,LP
FRS,6,august,2016,12:00,27,88,16.5,32.56,Y,4,WB
FRS,6,august,2016,12:00,28,90,16.4,32.68,Y,4,WB
FRS,6,august,2016,12:00,28,94,16.7,32.39,Y,4,LP
FRS,6,august,2016,12:00,28,96,16.7,32.36,Y,4,NB
FRS,7,august,2016,0:00,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,0:30,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,1:00,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,1:30,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,2:00,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,2:30,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,3:00,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,3:30,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,4:00,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,4:30,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,5:00,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,5:30,NA,NA,22.42888889,NA,DC,5,NA
FRS,7,august,2016,6:00,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,6:30,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,7:00,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,7:30,NA,NA,22.23777778,NA,DC,5,NA
FRS,7,august,2016,8:00,NA,NA,22.23777778,NA,DC,5,NA
FRS,7,august,2016,8:30,NA,NA,22.23777778,NA,DC,5,NA
FRS,7,august,2016,9:00,NA,NA,22.23777778,NA,DC,5,NA
FRS,7,august,2016,9:30,NA,NA,22.23777778,NA,DC,5,NA
FRS,7,august,2016,10:00,NA,NA,22.33277778,NA,DC,5,NA
FRS,7,august,2016,10:30,NA,NA,21.47277778,NA,DC,5,NA
FRS,7,august,2016,11:00,NA,NA,18.52111111,NA,DC,5,NA
FRS,7,august,2016,11:30,NA,NA,18.33111111,NA,DC,5,NA
FRS,7,august,2016,12:00,NA,NA,17.665,NA,DC,5,NA
FRS,7,august,2016,12:30,NA,NA,17.57,NA,DC,5,NA
FRS,7,august,2016,13:00,NA,NA,17.18888889,NA,DC,5,NA
FRS,7,august,2016,13:30,NA,NA,16.42722222,NA,DC,5,NA
FRS,7,august,2016,14:00,NA,NA,16.42722222,NA,DC,5,NA
FRS,7,august,2016,14:30,NA,NA,16.52277778,NA,DC,5,NA
FRS,7,august,2016,15:00,NA,NA,16.52277778,NA,DC,5,NA
FRS,7,august,2016,15:30,NA,NA,16.80777778,NA,DC,5,NA
FRS,7,august,2016,16:00,NA,NA,16.90277778,NA,DC,5,NA
FRS,7,august,2016,16:30,NA,NA,16.99888889,NA,DC,5,NA
FRS,7,august,2016,17:00,NA,NA,17.09388889,NA,DC,5,NA
FRS,7,august,2016,17:30,NA,NA,17.09388889,NA,DC,5,NA
FRS,7,august,2016,18:00,NA,NA,17.09388889,NA,DC,5,NA
FRS,7,august,2016,18:30,NA,NA,17.28388889,NA,DC,5,NA
FRS,7,august,2016,19:00,NA,NA,17.37888889,NA,DC,5,NA
FRS,7,august,2016,19:30,NA,NA,17.37888889,NA,DC,5,NA
FRS,7,august,2016,20:00,NA,NA,17.57,NA,DC,5,NA
FRS,7,august,2016,20:30,NA,NA,17.76,NA,DC,5,NA
FRS,7,august,2016,21:00,NA,NA,17.855,NA,DC,5,NA
FRS,7,august,2016,21:30,NA,NA,18.045,NA,DC,5,NA
FRS,7,august,2016,22:00,NA,NA,18.33111111,NA,DC,5,NA
FRS,7,august,2016,22:30,NA,NA,18.33111111,NA,DC,5,NA
FRS,7,august,2016,23:00,NA,NA,18.23611111,NA,DC,5,NA
FRS,7,august,2016,23:30,NA,NA,15.66388889,NA,DC,5,NA
FRS,7,august,2016,12:00,20,1,16.6,31.99,N,5,DC
FRS,7,august,2016,12:00,20,3,16.9,31.86,N,5,NB
FRS,7,august,2016,12:00,20,5,16.6,31.96,N,5,WB
FRS,7,august,2016,12:00,20,7,16.7,31.92,N,5,LP
FRS,7,august,2016,12:00,19,9,16.6,31.78,N,5,WB
FRS,7,august,2016,12:00,19,11,16.6,31.97,N,5,LP
FRS,7,august,2016,12:00,19,13,16.6,32.09,N,5,DC
FRS,7,august,2016,12:00,19,15,16.4,32.32,N,5,NB
FRS,7,august,2016,12:00,18,17,16.4,31.91,N,5,WB
FRS,7,august,2016,12:00,18,19,16.6,31.87,N,5,NB
FRS,7,august,2016,12:00,18,21,16.4,31.84,N,5,DC
FRS,7,august,2016,12:00,18,23,16.5,32.49,N,5,LP
FRS,7,august,2016,12:00,17,25,16,32.39,N,5,LP
FRS,7,august,2016,12:00,17,27,16,32.46,N,5,DC
FRS,7,august,2016,12:00,17,29,15.6,32.28,N,5,WB
FRS,7,august,2016,12:00,17,31,16,32.24,N,5,NB
FRS,7,august,2016,12:00,16,33,16.5,31.91,N,5,DC
FRS,7,august,2016,12:00,16,35,16.5,31.98,N,5,NB
FRS,7,august,2016,12:00,16,37,16.1,32.38,N,5,WB
FRS,7,august,2016,12:00,16,39,16,32.52,N,5,LP
FRS,7,august,2016,12:00,15,41,16.2,32.48,N,5,LP
FRS,7,august,2016,12:00,15,43,16.3,32.07,N,5,DC
FRS,7,august,2016,12:00,15,45,16.3,32.2,N,5,NB
FRS,7,august,2016,12:00,15,47,16.3,32.33,N,5,WB
FRS,7,august,2016,12:00,23,49,16.7,32.42,N,5,LP
FRS,7,august,2016,12:00,23,51,16.4,32.61,N,5,NB
FRS,7,august,2016,12:00,23,53,16.3,32.21,N,5,WB
FRS,7,august,2016,12:00,23,55,16.3,32.58,N,5,DC
FRS,7,august,2016,12:00,24,57,16.5,32.6,N,5,LP
FRS,7,august,2016,12:00,24,59,16.5,32.75,N,5,WB
FRS,7,august,2016,12:00,24,61,16.8,32.07,N,5,DC
FRS,7,august,2016,12:00,24,63,16.2,33.17,N,5,NB
FRS,7,august,2016,12:00,25,65,16.4,32.13,N,5,DC
FRS,7,august,2016,12:00,25,67,16.1,32.34,N,5,LP
FRS,7,august,2016,12:00,25,69,16.4,31.83,N,5,NB
FRS,7,august,2016,12:00,25,71,16.1,32.41,N,5,WB
FRS,7,august,2016,12:00,26,73,16.2,32.18,N,5,DC
FRS,7,august,2016,12:00,26,75,15.8,32.78,N,5,WB
FRS,7,august,2016,12:00,26,77,16.1,32.15,N,5,LP
FRS,7,august,2016,12:00,26,79,16.2,32.33,N,5,NB
FRS,7,august,2016,12:00,27,81,16.4,32.47,N,5,DC
FRS,7,august,2016,12:00,27,83,16.1,32.31,N,5,LP
FRS,7,august,2016,12:00,27,85,16.2,32.32,N,5,WB
FRS,7,august,2016,12:00,27,87,16.3,32.29,N,5,NB
FRS,7,august,2016,12:00,28,89,16.2,32.47,N,5,WB
FRS,7,august,2016,12:00,28,93,16.1,32.56,N,5,LP
FRS,7,august,2016,12:00,28,95,16.3,32.27,N,5,NB
FRS,7,august,2016,12:00,20,2,15.9,32.13,Y,5,LP
FRS,7,august,2016,12:00,20,4,16.1,32.31,Y,5,DC
FRS,7,august,2016,12:00,20,6,16.1,31.85,Y,5,NB
FRS,7,august,2016,12:00,20,8,16.4,32.02,Y,5,WB
FRS,7,august,2016,12:00,19,10,15.8,32.19,Y,5,NB
FRS,7,august,2016,12:00,19,12,16,32.39,Y,5,WB
FRS,7,august,2016,12:00,19,14,16.1,31.79,Y,5,LP
FRS,7,august,2016,12:00,19,16,15.9,32.71,Y,5,DC
FRS,7,august,2016,12:00,18,18,16,32.03,Y,5,WB
FRS,7,august,2016,12:00,18,20,15.8,32.21,Y,5,NB
FRS,7,august,2016,12:00,18,22,15.7,32.38,Y,5,LP
FRS,7,august,2016,12:00,18,24,16.2,31.88,Y,5,DC
FRS,7,august,2016,12:00,17,26,15.9,32.28,Y,5,LP
FRS,7,august,2016,12:00,17,28,15.6,32.28,Y,5,WB
FRS,7,august,2016,12:00,17,30,15.6,31.91,Y,5,DC
FRS,7,august,2016,12:00,17,32,15.6,32.32,Y,5,NB
FRS,7,august,2016,12:00,16,34,15.8,32.09,Y,5,DC
FRS,7,august,2016,12:00,16,36,16,32.81,Y,5,LP
FRS,7,august,2016,12:00,16,38,15.7,32.38,Y,5,WB
FRS,7,august,2016,12:00,16,40,16,31.91,Y,5,NB
FRS,7,august,2016,12:00,15,42,15.7,33.14,Y,5,NB
FRS,7,august,2016,12:00,15,44,16.2,32.22,Y,5,WB
FRS,7,august,2016,12:00,15,46,15.8,32.56,Y,5,LP
FRS,7,august,2016,12:00,15,48,15.8,32.65,Y,5,DC
FRS,7,august,2016,12:00,23,50,16.6,32.26,Y,5,LP
FRS,7,august,2016,12:00,23,52,16.1,32.04,Y,5,NB
FRS,7,august,2016,12:00,23,54,16.2,32.12,Y,5,WB
FRS,7,august,2016,12:00,23,56,16,32.39,Y,5,DC
FRS,7,august,2016,12:00,24,58,16,32.97,Y,5,NB
FRS,7,august,2016,12:00,24,60,15.9,32.5,Y,5,LP
FRS,7,august,2016,12:00,24,62,16.2,32.47,Y,5,WB
FRS,7,august,2016,12:00,24,64,16.2,32.35,Y,5,DC
FRS,7,august,2016,12:00,25,66,16.1,32.01,Y,5,WB
FRS,7,august,2016,12:00,25,68,16.1,32.15,Y,5,NB
FRS,7,august,2016,12:00,25,70,16.2,32.18,Y,5,DC
FRS,7,august,2016,12:00,25,72,16.1,32.11,Y,5,LP
FRS,7,august,2016,12:00,26,74,15.8,32.71,Y,5,DC
FRS,7,august,2016,12:00,26,76,15.6,31.73,Y,5,LP
FRS,7,august,2016,12:00,26,78,16.1,32.24,Y,5,NB
FRS,7,august,2016,12:00,26,80,15.9,32.04,Y,5,WB
FRS,7,august,2016,12:00,27,82,16.1,32.3,Y,5,DC
FRS,7,august,2016,12:00,27,84,16,32.28,Y,5,NB
FRS,7,august,2016,12:00,27,86,16.2,32.09,Y,5,LP
FRS,7,august,2016,12:00,27,88,16,32.57,Y,5,WB
FRS,7,august,2016,12:00,28,90,16,32.63,Y,5,WB
FRS,7,august,2016,12:00,28,94,16.3,32.39,Y,5,LP
FRS,7,august,2016,12:00,28,96,16.1,32.26,Y,5,NB
FRS,8,august,2016,0:00,NA,NA,14.61277778,NA,DC,6,NA
FRS,8,august,2016,0:30,NA,NA,14.70888889,NA,DC,6,NA
FRS,8,august,2016,1:00,NA,NA,14.9,NA,DC,6,NA
FRS,8,august,2016,1:30,NA,NA,14.99611111,NA,DC,6,NA
FRS,8,august,2016,2:00,NA,NA,15.18722222,NA,DC,6,NA
FRS,8,august,2016,2:30,NA,NA,15.37777778,NA,DC,6,NA
FRS,8,august,2016,3:00,NA,NA,15.47277778,NA,DC,6,NA
FRS,8,august,2016,3:30,NA,NA,15.56888889,NA,DC,6,NA
FRS,8,august,2016,4:00,NA,NA,15.47277778,NA,DC,6,NA
FRS,8,august,2016,4:30,NA,NA,14.9,NA,DC,6,NA
FRS,8,august,2016,5:00,NA,NA,14.70888889,NA,DC,6,NA
FRS,8,august,2016,5:30,NA,NA,14.70888889,NA,DC,6,NA
FRS,8,august,2016,6:00,NA,NA,14.70888889,NA,DC,6,NA
FRS,8,august,2016,6:30,NA,NA,14.70888889,NA,DC,6,NA
FRS,8,august,2016,7:00,NA,NA,14.80388889,NA,DC,6,NA
FRS,8,august,2016,7:30,NA,NA,14.9,NA,DC,6,NA
FRS,8,august,2016,8:00,NA,NA,14.99611111,NA,DC,6,NA
FRS,8,august,2016,8:30,NA,NA,15.18722222,NA,DC,6,NA
FRS,8,august,2016,9:00,NA,NA,15.37777778,NA,DC,6,NA
FRS,8,august,2016,9:30,NA,NA,15.56888889,NA,DC,6,NA
FRS,8,august,2016,10:00,NA,NA,15.855,NA,DC,6,NA
FRS,8,august,2016,10:30,NA,NA,16.14111111,NA,DC,6,NA
FRS,8,august,2016,11:00,NA,NA,16.52277778,NA,DC,6,NA
FRS,8,august,2016,11:30,NA,NA,16.71277778,NA,DC,6,NA
FRS,8,august,2016,12:00,NA,NA,16.61777778,NA,DC,6,NA
FRS,8,august,2016,12:30,NA,NA,15.18722222,NA,DC,6,NA
FRS,8,august,2016,13:00,NA,NA,14.99611111,NA,DC,6,NA
FRS,8,august,2016,13:30,NA,NA,15.28222222,NA,DC,6,NA
FRS,8,august,2016,14:00,NA,NA,15.47277778,NA,DC,6,NA
FRS,8,august,2016,14:30,NA,NA,15.56888889,NA,DC,6,NA
